,date,ID,Tag,value
874,2009-10-16 09:13:20.000020,M019,Milan_Motion,ON
875,2009-10-16 09:13:21.000039,M019,Milan_Motion,OFF
876,2009-10-16 09:13:21.000088,M019,Milan_Motion,ON
877,2009-10-16 09:13:24.000045,M019,Milan_Motion,OFF
878,2009-10-16 09:14:03.000038,M013,Milan_Motion,ON
879,2009-10-16 09:14:07.000090,M013,Milan_Motion,OFF
880,2009-10-16 09:14:09.000003,M013,Milan_Motion,ON
881,2009-10-16 09:14:17.000038,M013,Milan_Motion,OFF
882,2009-10-16 09:14:23.000043,M013,Milan_Motion,ON
883,2009-10-16 09:14:28.000007,M025,Milan_Motion,ON
884,2009-10-16 09:14:28.000053,M013,Milan_Motion,OFF
885,2009-10-16 09:14:31.000039,M025,Milan_Motion,OFF
886,2009-10-16 09:14:36.000095,M019,Milan_Motion,ON
887,2009-10-16 09:14:41.000050,M019,Milan_Motion,OFF
888,2009-10-16 09:14:41.000059,M008,Milan_Motion,ON
889,2009-10-16 09:14:42.000004,M026,Milan_Motion,ON
890,2009-10-16 09:14:44.000086,M008,Milan_Motion,OFF
891,2009-10-16 09:14:47.000007,M008,Milan_Motion,ON
892,2009-10-16 09:14:47.000090,M006,Milan_Motion,ON
893,2009-10-16 09:14:49.000008,M008,Milan_Motion,OFF
894,2009-10-16 09:14:51.000031,M026,Milan_Motion,OFF
895,2009-10-16 09:14:52.000083,M006,Milan_Motion,OFF
896,2009-10-16 09:15:06.000060,M027,Milan_Motion,ON
897,2009-10-16 09:15:07.000073,M005,Milan_Motion,ON
898,2009-10-16 09:15:10.000022,M005,Milan_Motion,OFF
899,2009-10-16 09:15:12.000003,M027,Milan_Motion,OFF
900,2009-10-16 09:15:12.000048,M005,Milan_Motion,ON
901,2009-10-16 09:15:15.000065,M005,Milan_Motion,OFF
902,2009-10-16 09:15:19.000093,M005,Milan_Motion,ON
903,2009-10-16 09:15:24.000096,M005,Milan_Motion,OFF
904,2009-10-16 09:15:26.000016,M005,Milan_Motion,ON
905,2009-10-16 09:15:32.000049,M027,Milan_Motion,ON
906,2009-10-16 09:15:33.000063,M005,Milan_Motion,OFF
907,2009-10-16 09:15:34.000010,M027,Milan_Motion,OFF
908,2009-10-16 09:15:37.000027,M027,Milan_Motion,ON
909,2009-10-16 09:15:42.000050,M003,Milan_Motion,ON
910,2009-10-16 09:15:43.000096,M003,Milan_Motion,OFF
911,2009-10-16 09:15:44.000075,M003,Milan_Motion,ON
912,2009-10-16 09:15:46.000057,M012,Milan_Motion,ON
913,2009-10-16 09:15:47.000037,M003,Milan_Motion,OFF
914,2009-10-16 09:15:48.000089,M027,Milan_Motion,OFF
915,2009-10-16 09:15:51.000082,M027,Milan_Motion,ON
916,2009-10-16 09:15:52.000031,M012,Milan_Motion,OFF
917,2009-10-16 09:15:52.000081,M003,Milan_Motion,ON
918,2009-10-16 09:15:57.000014,M003,Milan_Motion,OFF
919,2009-10-16 09:15:59.000039,M027,Milan_Motion,OFF
920,2009-10-16 09:15:59.000050,M002,Milan_Motion,ON
921,2009-10-16 09:16:01.000001,M001,Milan_Motion,ON
922,2009-10-16 09:16:02.000052,M002,Milan_Motion,OFF
923,2009-10-16 09:16:04.000001,D001,Milan_Door,OPEN
924,2009-10-16 09:16:11.000061,M001,Milan_Motion,OFF
925,2009-10-16 09:16:18.000053,M001,Milan_Motion,ON
926,2009-10-16 09:16:25.000026,D001,Milan_Door,CLOSE
927,2009-10-16 09:16:30.000027,M002,Milan_Motion,ON
928,2009-10-16 09:16:33.000051,M001,Milan_Motion,OFF
929,2009-10-16 09:16:34.000065,M027,Milan_Motion,ON
930,2009-10-16 09:16:35.000079,M002,Milan_Motion,OFF
931,2009-10-16 09:16:46.000013,M027,Milan_Motion,OFF
932,2009-10-16 09:16:49.000031,M004,Milan_Motion,ON
933,2009-10-16 09:16:51.000056,M004,Milan_Motion,OFF
934,2009-10-16 09:16:51.000067,M027,Milan_Motion,ON
935,2009-10-16 09:16:57.000003,M027,Milan_Motion,OFF
936,2009-10-16 09:16:57.000052,M027,Milan_Motion,ON
937,2009-10-16 09:16:58.000071,M003,Milan_Motion,ON
938,2009-10-16 09:17:01.000097,M012,Milan_Motion,ON
939,2009-10-16 09:17:03.000013,M027,Milan_Motion,OFF
940,2009-10-16 09:17:03.000060,M003,Milan_Motion,OFF
941,2009-10-16 09:17:04.000008,M023,Milan_Motion,ON
942,2009-10-16 09:17:04.000088,M022,Milan_Motion,ON
943,2009-10-16 09:17:07.000005,M012,Milan_Motion,OFF
944,2009-10-16 09:17:07.000085,M022,Milan_Motion,OFF
945,2009-10-16 09:17:11.000002,M023,Milan_Motion,OFF
946,2009-10-16 09:17:11.000080,M023,Milan_Motion,ON
947,2009-10-16 09:17:13.000028,M022,Milan_Motion,ON
948,2009-10-16 09:17:16.000045,M012,Milan_Motion,ON
949,2009-10-16 09:17:17.000026,M023,Milan_Motion,OFF
950,2009-10-16 09:17:17.000034,M027,Milan_Motion,ON
951,2009-10-16 09:17:17.000079,M023,Milan_Motion,ON
952,2009-10-16 09:17:18.000097,M023,Milan_Motion,OFF
953,2009-10-16 09:17:19.000005,M027,Milan_Motion,OFF
954,2009-10-16 09:17:19.000014,M022,Milan_Motion,OFF
955,2009-10-16 09:17:19.000059,M012,Milan_Motion,OFF
956,2009-10-16 09:17:20.000008,M027,Milan_Motion,ON
957,2009-10-16 09:17:20.000017,M010,Milan_Motion,ON
958,2009-10-16 09:17:20.000098,M003,Milan_Motion,ON
959,2009-10-16 09:17:22.000018,M011,Milan_Motion,ON
960,2009-10-16 09:17:22.000030,M003,Milan_Motion,OFF
961,2009-10-16 09:17:22.000079,M027,Milan_Motion,OFF
962,2009-10-16 09:17:23.000028,M010,Milan_Motion,OFF
963,2009-10-16 09:17:24.000012,M011,Milan_Motion,OFF
964,2009-10-16 09:17:24.000061,M009,Milan_Motion,ON
965,2009-10-16 09:17:27.000053,M009,Milan_Motion,OFF
966,2009-10-16 09:17:29.000008,M019,Milan_Motion,ON
967,2009-10-16 09:17:31.000030,M019,Milan_Motion,OFF
968,2009-10-16 09:17:32.000048,M028,Milan_Motion,ON
969,2009-10-16 09:17:34.000033,M020,Milan_Motion,ON
970,2009-10-16 09:17:37.000054,M028,Milan_Motion,OFF
971,2009-10-16 09:17:38.000035,M020,Milan_Motion,OFF
972,2009-10-16 09:17:38.000043,M028,Milan_Motion,ON
973,2009-10-16 09:17:38.000089,M020,Milan_Motion,ON
974,2009-10-16 09:17:41.000071,M028,Milan_Motion,OFF
975,2009-10-16 09:17:42.000016,M020,Milan_Motion,OFF
976,2009-10-16 09:17:44.000099,M019,Milan_Motion,ON
977,2009-10-16 09:17:48.000018,M008,Milan_Motion,ON
978,2009-10-16 09:17:48.000063,M019,Milan_Motion,OFF
979,2009-10-16 09:17:49.000008,M026,Milan_Motion,ON
980,2009-10-16 09:17:49.000087,M008,Milan_Motion,OFF
981,2009-10-16 09:17:52.000041,M006,Milan_Motion,ON
982,2009-10-16 09:17:53.000096,M006,Milan_Motion,OFF
983,2009-10-16 09:17:54.000008,M026,Milan_Motion,OFF
984,2009-10-16 09:17:57.000000,M004,Milan_Motion,ON
985,2009-10-16 09:17:59.000058,M004,Milan_Motion,OFF
986,2009-10-16 09:18:00.000007,M004,Milan_Motion,ON
987,2009-10-16 09:18:06.000075,M004,Milan_Motion,OFF
988,2009-10-16 09:18:09.000059,M005,Milan_Motion,ON
989,2009-10-16 09:18:19.000091,M005,Milan_Motion,OFF
990,2009-10-16 09:18:21.000038,M004,Milan_Motion,ON
991,2009-10-16 09:18:28.000046,M004,Milan_Motion,OFF
992,2009-10-16 09:19:04.000038,M004,Milan_Motion,ON
993,2009-10-16 09:19:06.000023,M004,Milan_Motion,OFF
994,2009-10-16 09:19:07.000074,M004,Milan_Motion,ON
995,2009-10-16 09:19:13.000099,M004,Milan_Motion,OFF
996,2009-10-16 09:19:37.000018,M004,Milan_Motion,ON
997,2009-10-16 09:20:00.000062,M004,Milan_Motion,OFF
998,2009-10-16 09:20:07.000038,T002,Milan_Temp,19.5
999,2009-10-16 09:20:35.000051,M004,Milan_Motion,ON
1000,2009-10-16 09:20:37.000038,M004,Milan_Motion,OFF
1001,2009-10-16 09:21:48.000090,M004,Milan_Motion,ON
1002,2009-10-16 09:21:57.000085,M027,Milan_Motion,ON
1003,2009-10-16 09:21:58.000067,M004,Milan_Motion,OFF
1004,2009-10-16 09:22:00.000022,M005,Milan_Motion,ON
1005,2009-10-16 09:22:00.000034,M027,Milan_Motion,OFF
1006,2009-10-16 09:22:12.000059,M004,Milan_Motion,ON
1007,2009-10-16 09:22:14.000008,M005,Milan_Motion,OFF
1008,2009-10-16 09:22:20.000066,M004,Milan_Motion,OFF
1009,2009-10-16 09:24:04.000090,M004,Milan_Motion,ON
1010,2009-10-16 09:24:13.000003,M004,Milan_Motion,OFF
1011,2009-10-16 09:24:27.000016,M004,Milan_Motion,ON
1012,2009-10-16 09:24:29.000099,M004,Milan_Motion,OFF
1013,2009-10-16 09:25:42.000048,M004,Milan_Motion,ON
1014,2009-10-16 09:25:48.000084,M004,Milan_Motion,OFF
1015,2009-10-16 09:25:55.000043,M004,Milan_Motion,ON
1016,2009-10-16 09:26:04.000073,M004,Milan_Motion,OFF
1017,2009-10-16 09:26:10.000008,M004,Milan_Motion,ON
1018,2009-10-16 09:26:15.000077,M004,Milan_Motion,OFF
1019,2009-10-16 09:26:16.000095,M004,Milan_Motion,ON
1020,2009-10-16 09:26:22.000089,M004,Milan_Motion,OFF
1021,2009-10-16 09:26:52.000057,M004,Milan_Motion,ON
1022,2009-10-16 09:27:01.000019,M004,Milan_Motion,OFF
1023,2009-10-16 09:29:08.000077,M004,Milan_Motion,ON
1024,2009-10-16 09:29:14.000011,M004,Milan_Motion,OFF
1025,2009-10-16 09:29:15.000099,M004,Milan_Motion,ON
1026,2009-10-16 09:29:18.000022,M004,Milan_Motion,OFF
1027,2009-10-16 09:33:04.000037,M004,Milan_Motion,ON
1028,2009-10-16 09:33:14.000035,M004,Milan_Motion,OFF
1029,2009-10-16 09:33:18.000096,M004,Milan_Motion,ON
1030,2009-10-16 09:33:20.000050,M004,Milan_Motion,OFF
1031,2009-10-16 09:33:21.000068,M004,Milan_Motion,ON
1032,2009-10-16 09:33:24.000095,M004,Milan_Motion,OFF
1033,2009-10-16 09:33:25.000079,M004,Milan_Motion,ON
1034,2009-10-16 09:33:36.000020,M004,Milan_Motion,OFF
1035,2009-10-16 09:33:38.000069,M004,Milan_Motion,ON
1036,2009-10-16 09:33:44.000024,M004,Milan_Motion,OFF
1037,2009-10-16 09:33:45.000003,M004,Milan_Motion,ON
1038,2009-10-16 09:33:47.000086,M004,Milan_Motion,OFF
1039,2009-10-16 09:34:53.000068,M004,Milan_Motion,ON
1040,2009-10-16 09:34:57.000099,M004,Milan_Motion,OFF
1041,2009-10-16 09:34:58.000048,M004,Milan_Motion,ON
1042,2009-10-16 09:35:00.000036,M004,Milan_Motion,OFF
1043,2009-10-16 09:36:47.000094,M004,Milan_Motion,ON
1044,2009-10-16 09:37:01.000045,M004,Milan_Motion,OFF
1045,2009-10-16 09:37:01.000094,M004,Milan_Motion,ON
1046,2009-10-16 09:37:17.000081,M004,Milan_Motion,OFF
1047,2009-10-16 09:38:00.000021,M004,Milan_Motion,ON
1048,2009-10-16 09:38:02.000009,M004,Milan_Motion,OFF
1049,2009-10-16 09:39:09.000028,M004,Milan_Motion,ON
1050,2009-10-16 09:39:11.000046,M004,Milan_Motion,OFF
1051,2009-10-16 09:41:11.000015,M004,Milan_Motion,ON
1052,2009-10-16 09:41:12.000032,M004,Milan_Motion,OFF
1053,2009-10-16 09:42:43.000086,M004,Milan_Motion,ON
1054,2009-10-16 09:42:49.000082,M004,Milan_Motion,OFF
1055,2009-10-16 09:42:52.000030,M004,Milan_Motion,ON
1056,2009-10-16 09:42:54.000011,M004,Milan_Motion,OFF
1057,2009-10-16 09:43:18.000001,M004,Milan_Motion,ON
1058,2009-10-16 09:43:23.000025,M004,Milan_Motion,OFF
1059,2009-10-16 09:44:36.000012,M004,Milan_Motion,ON
1060,2009-10-16 09:44:38.000000,M004,Milan_Motion,OFF
1061,2009-10-16 09:44:49.000091,M004,Milan_Motion,ON
1062,2009-10-16 09:44:52.000043,M004,Milan_Motion,OFF
1063,2009-10-16 09:45:16.000026,M004,Milan_Motion,ON
1064,2009-10-16 09:45:37.000026,M004,Milan_Motion,OFF
1065,2009-10-16 09:47:45.000040,M004,Milan_Motion,ON
1066,2009-10-16 09:47:50.000005,M004,Milan_Motion,OFF
1067,2009-10-16 09:49:27.000016,M004,Milan_Motion,ON
1068,2009-10-16 09:49:44.000008,M004,Milan_Motion,OFF
1069,2009-10-16 09:49:55.000033,M004,Milan_Motion,ON
1070,2009-10-16 09:49:58.000056,M004,Milan_Motion,OFF
1071,2009-10-16 09:49:59.000071,M004,Milan_Motion,ON
1072,2009-10-16 09:50:01.000088,M004,Milan_Motion,OFF
1073,2009-10-16 09:50:02.000033,M004,Milan_Motion,ON
1074,2009-10-16 09:50:12.000030,M004,Milan_Motion,OFF
1075,2009-10-16 09:52:13.000048,M004,Milan_Motion,ON
1076,2009-10-16 09:52:15.000029,M004,Milan_Motion,OFF
1077,2009-10-16 09:52:48.000003,M004,Milan_Motion,ON
1078,2009-10-16 09:52:49.000086,M004,Milan_Motion,OFF
1079,2009-10-16 09:52:54.000087,M004,Milan_Motion,ON
1080,2009-10-16 09:52:58.000047,M004,Milan_Motion,OFF
1081,2009-10-16 09:52:59.000066,M004,Milan_Motion,ON
1082,2009-10-16 09:53:02.000057,M004,Milan_Motion,OFF
1083,2009-10-16 09:54:26.000086,M004,Milan_Motion,ON
1084,2009-10-16 09:54:31.000052,M004,Milan_Motion,OFF
1085,2009-10-16 09:54:36.000083,M004,Milan_Motion,ON
1086,2009-10-16 09:54:38.000065,M004,Milan_Motion,OFF
1087,2009-10-16 09:54:48.000029,M004,Milan_Motion,ON
1088,2009-10-16 09:54:50.000078,M004,Milan_Motion,OFF
1089,2009-10-16 09:54:58.000052,M004,Milan_Motion,ON
1090,2009-10-16 09:54:59.000070,M004,Milan_Motion,OFF
1091,2009-10-16 09:56:35.000017,M004,Milan_Motion,ON
1092,2009-10-16 09:56:36.000071,M004,Milan_Motion,OFF
1093,2009-10-16 09:57:14.000095,M004,Milan_Motion,ON
1094,2009-10-16 09:57:16.000076,M004,Milan_Motion,OFF
1095,2009-10-16 09:57:28.000084,M004,Milan_Motion,ON
1096,2009-10-16 09:57:30.000072,M004,Milan_Motion,OFF
1097,2009-10-16 09:57:31.000020,M004,Milan_Motion,ON
1098,2009-10-16 09:57:32.000074,M004,Milan_Motion,OFF
1099,2009-10-16 09:57:52.000043,M004,Milan_Motion,ON
1100,2009-10-16 09:57:54.000058,M004,Milan_Motion,OFF
1101,2009-10-16 09:59:48.000089,M004,Milan_Motion,ON
1102,2009-10-16 09:59:51.000038,M004,Milan_Motion,OFF
1103,2009-10-16 09:59:54.000020,M004,Milan_Motion,ON
1104,2009-10-16 09:59:56.000001,M004,Milan_Motion,OFF
1105,2009-10-16 10:00:27.000077,M004,Milan_Motion,ON
1106,2009-10-16 10:00:30.000095,M004,Milan_Motion,OFF
1107,2009-10-16 10:00:33.000085,M005,Milan_Motion,ON
1108,2009-10-16 10:00:38.000086,M005,Milan_Motion,OFF
1109,2009-10-16 10:00:41.000009,M004,Milan_Motion,ON
1110,2009-10-16 10:00:43.000067,M004,Milan_Motion,OFF
1111,2009-10-16 10:00:44.000050,M004,Milan_Motion,ON
1112,2009-10-16 10:00:47.000004,M004,Milan_Motion,OFF
1113,2009-10-16 10:01:25.000097,M004,Milan_Motion,ON
1114,2009-10-16 10:01:38.000011,M027,Milan_Motion,ON
1115,2009-10-16 10:01:38.000060,M004,Milan_Motion,OFF
1116,2009-10-16 10:01:40.000082,M027,Milan_Motion,OFF
1117,2009-10-16 10:01:41.000031,M027,Milan_Motion,ON
1118,2009-10-16 10:01:45.000096,M003,Milan_Motion,ON
1119,2009-10-16 10:01:50.000022,M012,Milan_Motion,ON
1120,2009-10-16 10:01:52.000039,M003,Milan_Motion,OFF
1121,2009-10-16 10:01:52.000083,M023,Milan_Motion,ON
1122,2009-10-16 10:01:53.000028,M022,Milan_Motion,ON
1123,2009-10-16 10:01:54.000007,M027,Milan_Motion,OFF
1124,2009-10-16 10:01:56.000056,M012,Milan_Motion,OFF
1125,2009-10-16 10:01:57.000069,M022,Milan_Motion,OFF
1126,2009-10-16 10:02:03.000025,M015,Milan_Motion,ON
1127,2009-10-16 10:02:05.000082,M016,Milan_Motion,ON
1128,2009-10-16 10:02:05.000094,M023,Milan_Motion,OFF
1129,2009-10-16 10:02:06.000077,M011,Milan_Motion,ON
1130,2009-10-16 10:02:07.000061,M016,Milan_Motion,OFF
1131,2009-10-16 10:02:08.000010,M015,Milan_Motion,OFF
1132,2009-10-16 10:02:08.000059,M017,Milan_Motion,ON
1133,2009-10-16 10:02:11.000052,M011,Milan_Motion,OFF
1134,2009-10-16 10:02:12.000000,M017,Milan_Motion,OFF
1135,2009-10-16 10:02:17.000000,M017,Milan_Motion,ON
1136,2009-10-16 10:02:21.000059,M009,Milan_Motion,ON
1137,2009-10-16 10:02:22.000072,M017,Milan_Motion,OFF
1138,2009-10-16 10:02:24.000021,M009,Milan_Motion,OFF
1139,2009-10-16 10:02:24.000030,M019,Milan_Motion,ON
1140,2009-10-16 10:02:27.000013,M019,Milan_Motion,OFF
1141,2009-10-16 10:02:43.000079,M019,Milan_Motion,ON
1142,2009-10-16 10:02:45.000031,M019,Milan_Motion,OFF
1143,2009-10-16 10:02:50.000097,M009,Milan_Motion,ON
1144,2009-10-16 10:02:53.000081,M011,Milan_Motion,ON
1145,2009-10-16 10:02:54.000026,M009,Milan_Motion,OFF
1146,2009-10-16 10:02:58.000011,M011,Milan_Motion,OFF
1147,2009-10-16 10:03:00.000026,M016,Milan_Motion,ON
1148,2009-10-16 10:03:03.000009,M016,Milan_Motion,OFF
1149,2009-10-16 10:03:04.000022,M022,Milan_Motion,ON
1150,2009-10-16 10:03:04.000067,M023,Milan_Motion,ON
1151,2009-10-16 10:03:06.000016,M022,Milan_Motion,OFF
1152,2009-10-16 10:03:08.000037,M023,Milan_Motion,OFF
1153,2009-10-16 10:03:09.000056,M023,Milan_Motion,ON
1154,2009-10-16 10:03:15.000019,M023,Milan_Motion,OFF
1155,2009-10-16 10:03:17.000007,M023,Milan_Motion,ON
1156,2009-10-16 10:03:20.000067,M023,Milan_Motion,OFF
1157,2009-10-16 10:03:20.000078,M022,Milan_Motion,ON
1158,2009-10-16 10:03:23.000065,M023,Milan_Motion,ON
1159,2009-10-16 10:03:27.000016,M023,Milan_Motion,OFF
1160,2009-10-16 10:03:29.000031,M022,Milan_Motion,OFF
1161,2009-10-16 10:03:35.000020,M023,Milan_Motion,ON
1162,2009-10-16 10:03:35.000065,M022,Milan_Motion,ON
1163,2009-10-16 10:03:43.000005,M015,Milan_Motion,ON
1164,2009-10-16 10:03:44.000023,M022,Milan_Motion,OFF
1165,2009-10-16 10:03:44.000072,M014,Milan_Motion,ON
1166,2009-10-16 10:03:46.000025,M023,Milan_Motion,OFF
1167,2009-10-16 10:03:47.000008,M015,Milan_Motion,OFF
1168,2009-10-16 10:03:47.000091,M023,Milan_Motion,ON
1169,2009-10-16 10:03:49.000078,M014,Milan_Motion,OFF
1170,2009-10-16 10:03:51.000028,M014,Milan_Motion,ON
1171,2009-10-16 10:03:53.000046,M014,Milan_Motion,OFF
1172,2009-10-16 10:03:53.000092,M015,Milan_Motion,ON
1173,2009-10-16 10:03:55.000006,M014,Milan_Motion,ON
1174,2009-10-16 10:03:56.000018,M015,Milan_Motion,OFF
1175,2009-10-16 10:03:58.000033,M015,Milan_Motion,ON
1176,2009-10-16 10:04:00.000013,M023,Milan_Motion,OFF
1177,2009-10-16 10:04:00.000058,M015,Milan_Motion,OFF
1178,2009-10-16 10:04:01.000002,M023,Milan_Motion,ON
1179,2009-10-16 10:04:07.000094,M014,Milan_Motion,OFF
1180,2009-10-16 10:04:08.000040,M014,Milan_Motion,ON
1181,2009-10-16 10:04:10.000097,M003,Milan_Motion,ON
1182,2009-10-16 10:04:11.000081,M014,Milan_Motion,OFF
1183,2009-10-16 10:04:13.000069,M023,Milan_Motion,OFF
1184,2009-10-16 10:04:14.000018,M012,Milan_Motion,ON
1185,2009-10-16 10:04:15.000001,M003,Milan_Motion,OFF
1186,2009-10-16 10:04:15.000049,M023,Milan_Motion,ON
1187,2009-10-16 10:04:18.000006,M012,Milan_Motion,OFF
1188,2009-10-16 10:04:18.000090,M014,Milan_Motion,ON
1189,2009-10-16 10:04:19.000038,M023,Milan_Motion,OFF
1190,2009-10-16 10:04:20.000056,M023,Milan_Motion,ON
1191,2009-10-16 10:04:22.000007,M014,Milan_Motion,OFF
1192,2009-10-16 10:04:23.000090,M023,Milan_Motion,OFF
1193,2009-10-16 10:04:30.000048,M014,Milan_Motion,ON
1194,2009-10-16 10:04:32.000028,M023,Milan_Motion,ON
1195,2009-10-16 10:04:38.000017,M022,Milan_Motion,ON
1196,2009-10-16 10:04:40.000073,M023,Milan_Motion,OFF
1197,2009-10-16 10:04:42.000061,M022,Milan_Motion,OFF
1198,2009-10-16 10:04:43.000045,M023,Milan_Motion,ON
1199,2009-10-16 10:04:45.000032,M022,Milan_Motion,ON
1200,2009-10-16 10:04:47.000021,M014,Milan_Motion,OFF
1201,2009-10-16 10:04:48.000039,M022,Milan_Motion,OFF
1202,2009-10-16 10:05:00.000086,M022,Milan_Motion,ON
1203,2009-10-16 10:05:03.000036,M022,Milan_Motion,OFF
1204,2009-10-16 10:05:03.000045,M014,Milan_Motion,ON
1205,2009-10-16 10:05:06.000096,M015,Milan_Motion,ON
1206,2009-10-16 10:05:07.000075,M014,Milan_Motion,OFF
1207,2009-10-16 10:05:10.000025,M023,Milan_Motion,OFF
1208,2009-10-16 10:05:11.000009,M023,Milan_Motion,ON
1209,2009-10-16 10:05:16.000079,M015,Milan_Motion,OFF
1210,2009-10-16 10:05:18.000068,M023,Milan_Motion,OFF
1211,2009-10-16 10:05:19.000085,M014,Milan_Motion,ON
1212,2009-10-16 10:05:25.000081,M023,Milan_Motion,ON
1213,2009-10-16 10:05:35.000078,M015,Milan_Motion,ON
1214,2009-10-16 10:05:36.000057,M014,Milan_Motion,OFF
1215,2009-10-16 10:05:38.000072,M023,Milan_Motion,OFF
1216,2009-10-16 10:05:39.000085,M023,Milan_Motion,ON
1217,2009-10-16 10:05:42.000040,M023,Milan_Motion,OFF
1218,2009-10-16 10:05:44.000098,M023,Milan_Motion,ON
1219,2009-10-16 10:05:47.000054,M014,Milan_Motion,ON
1220,2009-10-16 10:05:49.000009,M015,Milan_Motion,OFF
1221,2009-10-16 10:05:53.000039,M023,Milan_Motion,OFF
1222,2009-10-16 10:05:54.000020,M014,Milan_Motion,OFF
1223,2009-10-16 10:05:54.000067,M014,Milan_Motion,ON
1224,2009-10-16 10:05:55.000083,M022,Milan_Motion,ON
1225,2009-10-16 10:05:59.000001,M014,Milan_Motion,OFF
1226,2009-10-16 10:05:59.000079,M014,Milan_Motion,ON
1227,2009-10-16 10:06:00.000058,M022,Milan_Motion,OFF
1228,2009-10-16 10:06:01.000036,M023,Milan_Motion,ON
1229,2009-10-16 10:06:02.000017,M015,Milan_Motion,ON
1230,2009-10-16 10:06:02.000026,M014,Milan_Motion,OFF
1231,2009-10-16 10:06:06.000079,M023,Milan_Motion,OFF
1232,2009-10-16 10:06:09.000027,M015,Milan_Motion,OFF
1233,2009-10-16 10:06:12.000013,M015,Milan_Motion,ON
1234,2009-10-16 10:06:14.000035,M023,Milan_Motion,ON
1235,2009-10-16 10:06:20.000007,M015,Milan_Motion,OFF
1236,2009-10-16 10:06:21.000025,M022,Milan_Motion,ON
1237,2009-10-16 10:06:24.000084,M023,Milan_Motion,OFF
1238,2009-10-16 10:06:27.000036,M022,Milan_Motion,OFF
1239,2009-10-16 10:06:29.000086,M015,Milan_Motion,ON
1240,2009-10-16 10:06:33.000037,M014,Milan_Motion,ON
1241,2009-10-16 10:06:38.000023,M015,Milan_Motion,OFF
1242,2009-10-16 10:06:38.000068,M022,Milan_Motion,ON
1243,2009-10-16 10:06:39.000015,M023,Milan_Motion,ON
1244,2009-10-16 10:06:39.000023,M014,Milan_Motion,OFF
1245,2009-10-16 10:06:39.000068,M012,Milan_Motion,ON
1246,2009-10-16 10:06:41.000015,M027,Milan_Motion,ON
1247,2009-10-16 10:06:41.000095,M022,Milan_Motion,OFF
1248,2009-10-16 10:06:42.000040,M023,Milan_Motion,OFF
1249,2009-10-16 10:06:43.000022,M003,Milan_Motion,ON
1250,2009-10-16 10:06:46.000084,M003,Milan_Motion,OFF
1251,2009-10-16 10:06:47.000035,M012,Milan_Motion,OFF
1252,2009-10-16 10:06:47.000047,M003,Milan_Motion,ON
1253,2009-10-16 10:06:50.000003,M003,Milan_Motion,OFF
1254,2009-10-16 10:07:07.000087,M027,Milan_Motion,OFF
1255,2009-10-16 10:07:08.000031,M005,Milan_Motion,ON
1256,2009-10-16 10:07:18.000042,M005,Milan_Motion,OFF
1257,2009-10-16 10:07:19.000060,M004,Milan_Motion,ON
1258,2009-10-16 10:07:20.000078,M004,Milan_Motion,OFF
1259,2009-10-16 10:07:21.000097,M004,Milan_Motion,ON
1260,2009-10-16 10:07:25.000058,M004,Milan_Motion,OFF
1261,2009-10-16 10:07:54.000091,M004,Milan_Motion,ON
1262,2009-10-16 10:07:57.000013,M004,Milan_Motion,OFF
1263,2009-10-16 10:08:23.000035,M004,Milan_Motion,ON
1264,2009-10-16 10:08:24.000054,M004,Milan_Motion,OFF
1265,2009-10-16 10:08:28.000015,M004,Milan_Motion,ON
1266,2009-10-16 10:08:32.000004,M004,Milan_Motion,OFF
1267,2009-10-16 10:08:49.000096,M004,Milan_Motion,ON
1268,2009-10-16 10:08:56.000036,M004,Milan_Motion,OFF
1269,2009-10-16 10:08:57.000055,M005,Milan_Motion,ON
1270,2009-10-16 10:09:10.000098,M004,Milan_Motion,ON
1271,2009-10-16 10:09:11.000042,M005,Milan_Motion,OFF
1272,2009-10-16 10:09:23.000027,M004,Milan_Motion,OFF
1273,2009-10-16 10:09:42.000059,M004,Milan_Motion,ON
1274,2009-10-16 10:09:45.000008,M004,Milan_Motion,OFF
1275,2009-10-16 10:10:24.000018,M004,Milan_Motion,ON
1276,2009-10-16 10:10:25.000001,M004,Milan_Motion,OFF
1277,2009-10-16 10:11:32.000055,M004,Milan_Motion,ON
1278,2009-10-16 10:11:34.000075,M004,Milan_Motion,OFF
1279,2009-10-16 10:16:12.000021,M004,Milan_Motion,ON
1280,2009-10-16 10:16:21.000089,M027,Milan_Motion,ON
1281,2009-10-16 10:16:23.000070,M004,Milan_Motion,OFF
1282,2009-10-16 10:16:27.000021,M003,Milan_Motion,ON
1283,2009-10-16 10:16:33.000023,M027,Milan_Motion,OFF
1284,2009-10-16 10:16:33.000073,M027,Milan_Motion,ON
1285,2009-10-16 10:16:34.000093,M023,Milan_Motion,ON
1286,2009-10-16 10:16:35.000005,M012,Milan_Motion,ON
1287,2009-10-16 10:16:36.000024,M022,Milan_Motion,ON
1288,2009-10-16 10:16:37.000008,M003,Milan_Motion,OFF
1289,2009-10-16 10:16:37.000056,M012,Milan_Motion,OFF
1290,2009-10-16 10:16:38.000007,M027,Milan_Motion,OFF
1291,2009-10-16 10:16:38.000019,M014,Milan_Motion,ON
1292,2009-10-16 10:16:39.000003,M022,Milan_Motion,OFF
1293,2009-10-16 10:16:40.000089,M014,Milan_Motion,OFF
1294,2009-10-16 10:16:41.000037,M003,Milan_Motion,ON
