,date,ID,Tag,value
1073,2010-11-04 09:47:08.220035,M020,Aruba_Motion,ON
1074,2010-11-04 09:47:09.540131,M008,Aruba_Motion,ON
1075,2010-11-04 09:47:10.515718,M006,Aruba_Motion,ON
1076,2010-11-04 09:47:11.535491,M007,Aruba_Motion,ON
1077,2010-11-04 09:47:12.043280,M006,Aruba_Motion,OFF
1078,2010-11-04 09:47:12.132790,M008,Aruba_Motion,OFF
1079,2010-11-04 09:47:12.544941,M020,Aruba_Motion,OFF
1080,2010-11-04 09:47:14.475475,M007,Aruba_Motion,OFF
1081,2010-11-04 09:47:17.233379,M007,Aruba_Motion,ON
1082,2010-11-04 09:47:18.828039,M006,Aruba_Motion,ON
1083,2010-11-04 09:47:18.897246,M007,Aruba_Motion,OFF
1084,2010-11-04 09:47:19.370145,M008,Aruba_Motion,ON
1085,2010-11-04 09:47:19.556940,M020,Aruba_Motion,ON
1086,2010-11-04 09:47:21.361658,M006,Aruba_Motion,OFF
1087,2010-11-04 09:47:21.753131,M008,Aruba_Motion,OFF
1088,2010-11-04 09:47:22.911753,M020,Aruba_Motion,OFF
1089,2010-11-04 09:47:23.438335,M021,Aruba_Motion,ON
1090,2010-11-04 09:47:23.581414,M020,Aruba_Motion,ON
1091,2010-11-04 09:47:24.529023,M021,Aruba_Motion,OFF
1092,2010-11-04 09:47:25.197314,M018,Aruba_Motion,ON
1093,2010-11-04 09:47:25.265900,M020,Aruba_Motion,OFF
1094,2010-11-04 09:47:27.799211,M019,Aruba_Motion,ON
1095,2010-11-04 09:47:28.621366,M015,Aruba_Motion,ON
1096,2010-11-04 09:47:30.351523,M018,Aruba_Motion,OFF
1097,2010-11-04 09:47:31.822015,M019,Aruba_Motion,OFF
1098,2010-11-04 09:47:32.387325,M015,Aruba_Motion,OFF
1099,2010-11-04 09:47:32.939600,M015,Aruba_Motion,ON
1100,2010-11-04 09:47:33.314374,M019,Aruba_Motion,ON
1101,2010-11-04 09:47:42.386037,M019,Aruba_Motion,OFF
1102,2010-11-04 09:47:42.950670,M015,Aruba_Motion,OFF
1103,2010-11-04 09:47:46.689480,M015,Aruba_Motion,ON
1104,2010-11-04 09:47:47.955616,M019,Aruba_Motion,ON
1105,2010-11-04 09:47:50.062146,M015,Aruba_Motion,OFF
1106,2010-11-04 09:47:52.189047,M015,Aruba_Motion,ON
1107,2010-11-04 09:47:54.923588,M018,Aruba_Motion,ON
1108,2010-11-04 09:47:55.692484,M015,Aruba_Motion,OFF
1109,2010-11-04 09:47:56.901388,M019,Aruba_Motion,OFF
1110,2010-11-04 09:47:57.454566,M020,Aruba_Motion,ON
1111,2010-11-04 09:47:58.214076,M018,Aruba_Motion,OFF
1112,2010-11-04 09:47:59.631378,M014,Aruba_Motion,ON
1113,2010-11-04 09:48:00.606625,M020,Aruba_Motion,OFF
1114,2010-11-04 09:48:01.742196,M014,Aruba_Motion,OFF
1115,2010-11-04 09:48:01.812086,M020,Aruba_Motion,ON
1116,2010-11-04 09:48:02.357519,M013,Aruba_Motion,ON
1117,2010-11-04 09:48:03.941757,M012,Aruba_Motion,ON
1118,2010-11-04 09:48:04.922031,M013,Aruba_Motion,OFF
1119,2010-11-04 09:48:06.339789,M012,Aruba_Motion,OFF
1120,2010-11-04 09:48:08.654833,M020,Aruba_Motion,OFF
1121,2010-11-04 09:48:15.655625,M020,Aruba_Motion,ON
1122,2010-11-04 09:48:16.635532,M012,Aruba_Motion,ON
1123,2010-11-04 09:48:18.478689,M013,Aruba_Motion,ON
1124,2010-11-04 09:48:19.451124,M012,Aruba_Motion,OFF
1125,2010-11-04 09:48:23.026150,M020,Aruba_Motion,OFF
1126,2010-11-04 09:48:24.003856,M013,Aruba_Motion,OFF
1127,2010-11-04 09:48:47.560489,M020,Aruba_Motion,ON
1128,2010-11-04 09:48:51.806096,M020,Aruba_Motion,OFF
1129,2010-11-04 09:48:52.342223,M018,Aruba_Motion,ON
1130,2010-11-04 09:48:54.398959,M018,Aruba_Motion,OFF
1131,2010-11-04 09:48:54.790581,M019,Aruba_Motion,ON
1132,2010-11-04 09:48:55.970041,M018,Aruba_Motion,ON
1133,2010-11-04 09:48:57.695717,M019,Aruba_Motion,OFF
1134,2010-11-04 09:48:59.166578,M017,Aruba_Motion,ON
1135,2010-11-04 09:49:00.354434,M019,Aruba_Motion,ON
1136,2010-11-04 09:49:00.924991,M016,Aruba_Motion,ON
1137,2010-11-04 09:49:02.145149,M018,Aruba_Motion,OFF
1138,2010-11-04 09:49:02.215375,M019,Aruba_Motion,OFF
1139,2010-11-04 09:49:04.842654,M016,Aruba_Motion,OFF
1140,2010-11-04 09:49:06.058598,M017,Aruba_Motion,OFF
1141,2010-11-04 09:49:10.965377,M017,Aruba_Motion,ON
1142,2010-11-04 09:49:13.821105,M017,Aruba_Motion,OFF
1143,2010-11-04 09:49:27.646165,M017,Aruba_Motion,ON
1144,2010-11-04 09:49:28.909488,M017,Aruba_Motion,OFF
1145,2010-11-04 09:49:36.102215,M017,Aruba_Motion,ON
1146,2010-11-04 09:49:38.002669,M016,Aruba_Motion,ON
1147,2010-11-04 09:49:39.872337,M016,Aruba_Motion,OFF
1148,2010-11-04 09:49:40.920475,M016,Aruba_Motion,ON
1149,2010-11-04 09:49:44.113297,M017,Aruba_Motion,OFF
1150,2010-11-04 09:49:44.895774,M016,Aruba_Motion,OFF
1151,2010-11-04 09:49:47.990950,M016,Aruba_Motion,ON
1152,2010-11-04 09:49:49.370576,M019,Aruba_Motion,ON
1153,2010-11-04 09:49:51.863941,M016,Aruba_Motion,OFF
1154,2010-11-04 09:49:53.771206,M019,Aruba_Motion,OFF
1155,2010-11-04 09:49:54.541312,M019,Aruba_Motion,ON
1156,2010-11-04 09:49:55.314513,M017,Aruba_Motion,ON
1157,2010-11-04 09:49:57.258949,M019,Aruba_Motion,OFF
1158,2010-11-04 09:50:05.537004,M019,Aruba_Motion,ON
1159,2010-11-04 09:50:05.943645,M018,Aruba_Motion,ON
1160,2010-11-04 09:50:07.536288,M018,Aruba_Motion,OFF
1161,2010-11-04 09:50:08.382484,M018,Aruba_Motion,ON
1162,2010-11-04 09:50:09.280408,M017,Aruba_Motion,OFF
1163,2010-11-04 09:50:09.362600,M019,Aruba_Motion,OFF
1164,2010-11-04 09:50:10.080199,M018,Aruba_Motion,OFF
1165,2010-11-04 09:50:14.923234,M019,Aruba_Motion,ON
1166,2010-11-04 09:50:17.696375,M018,Aruba_Motion,ON
1167,2010-11-04 09:50:19.358512,M018,Aruba_Motion,OFF
1168,2010-11-04 09:50:19.439122,M019,Aruba_Motion,OFF
1169,2010-11-04 09:50:21.003768,M019,Aruba_Motion,ON
1170,2010-11-04 09:50:22.843951,M019,Aruba_Motion,OFF
1171,2010-11-04 09:50:26.708757,M018,Aruba_Motion,ON
1172,2010-11-04 09:50:27.903948,M018,Aruba_Motion,OFF
1173,2010-11-04 09:50:28.951938,M019,Aruba_Motion,ON
1174,2010-11-04 09:50:31.051481,M018,Aruba_Motion,ON
1175,2010-11-04 09:50:32.686085,M018,Aruba_Motion,OFF
1176,2010-11-04 09:50:33.694016,M017,Aruba_Motion,ON
1177,2010-11-04 09:50:36.652103,M019,Aruba_Motion,OFF
1178,2010-11-04 09:50:37.879239,M017,Aruba_Motion,OFF
1179,2010-11-04 09:50:41.692569,M017,Aruba_Motion,ON
1180,2010-11-04 09:50:46.802376,M019,Aruba_Motion,ON
1181,2010-11-04 09:50:49.140487,M017,Aruba_Motion,OFF
1182,2010-11-04 09:50:50.321616,M019,Aruba_Motion,OFF
1183,2010-11-04 09:50:50.924180,M015,Aruba_Motion,ON
1184,2010-11-04 09:50:51.799568,M019,Aruba_Motion,ON
1185,2010-11-04 09:50:56.037767,M019,Aruba_Motion,OFF
1186,2010-11-04 09:50:59.851017,M015,Aruba_Motion,OFF
1187,2010-11-04 09:51:20.263276,M015,Aruba_Motion,ON
1188,2010-11-04 09:51:20.649795,M019,Aruba_Motion,ON
1189,2010-11-04 09:51:27.223594,T001,Aruba_Temp,23.5
1190,2010-11-04 09:51:27.308348,T005,Aruba_Temp,28
1191,2010-11-04 09:51:27.401230,T003,Aruba_Temp,27
1192,2010-11-04 09:51:27.519664,T002,Aruba_Temp,27
1193,2010-11-04 09:51:27.657217,T004,Aruba_Temp,25.5
1194,2010-11-04 09:51:28.466149,M019,Aruba_Motion,OFF
1195,2010-11-04 09:51:30.340106,M015,Aruba_Motion,OFF
1196,2010-11-04 09:51:31.621037,M019,Aruba_Motion,ON
1197,2010-11-04 09:51:32.823806,M015,Aruba_Motion,ON
1198,2010-11-04 09:51:37.222027,M016,Aruba_Motion,ON
1199,2010-11-04 09:51:37.784451,M015,Aruba_Motion,OFF
1200,2010-11-04 09:51:39.004995,M019,Aruba_Motion,OFF
1201,2010-11-04 09:51:39.976857,M016,Aruba_Motion,OFF
1202,2010-11-04 09:52:07.773845,M019,Aruba_Motion,ON
1203,2010-11-04 09:52:10.289313,M019,Aruba_Motion,OFF
1204,2010-11-04 09:52:32.208955,M019,Aruba_Motion,ON
1205,2010-11-04 09:52:34.106986,M019,Aruba_Motion,OFF
1206,2010-11-04 09:52:35.791844,M019,Aruba_Motion,ON
1207,2010-11-04 09:52:36.979108,M019,Aruba_Motion,OFF
1208,2010-11-04 09:52:37.550777,M016,Aruba_Motion,ON
1209,2010-11-04 09:52:38.459323,M019,Aruba_Motion,ON
1210,2010-11-04 09:52:39.844622,M019,Aruba_Motion,OFF
1211,2010-11-04 09:52:41.302333,M016,Aruba_Motion,OFF
1212,2010-11-04 09:52:41.864737,M019,Aruba_Motion,ON
1213,2010-11-04 09:52:42.252847,M015,Aruba_Motion,ON
1214,2010-11-04 09:52:48.103000,M019,Aruba_Motion,OFF
1215,2010-11-04 09:52:48.468588,M019,Aruba_Motion,ON
1216,2010-11-04 09:52:51.653831,M017,Aruba_Motion,ON
1217,2010-11-04 09:52:51.727741,M018,Aruba_Motion,ON
1218,2010-11-04 09:52:51.809067,M019,Aruba_Motion,OFF
1219,2010-11-04 09:52:52.382894,M015,Aruba_Motion,OFF
1220,2010-11-04 09:52:54.285201,M018,Aruba_Motion,OFF
1221,2010-11-04 09:52:55.062567,M017,Aruba_Motion,OFF
1222,2010-11-04 09:52:57.096071,M017,Aruba_Motion,ON
1223,2010-11-04 09:52:58.188116,M018,Aruba_Motion,ON
1224,2010-11-04 09:52:58.326255,M019,Aruba_Motion,ON
1225,2010-11-04 09:52:59.135630,M019,Aruba_Motion,OFF
1226,2010-11-04 09:53:01.404420,M017,Aruba_Motion,OFF
1227,2010-11-04 09:53:01.786687,M020,Aruba_Motion,ON
1228,2010-11-04 09:53:02.954445,M018,Aruba_Motion,OFF
1229,2010-11-04 09:53:03.974103,M020,Aruba_Motion,OFF
1230,2010-11-04 09:53:34.776424,M020,Aruba_Motion,ON
1231,2010-11-04 09:53:35.546725,M013,Aruba_Motion,ON
1232,2010-11-04 09:53:36.744394,M012,Aruba_Motion,ON
1233,2010-11-04 09:53:37.944192,M013,Aruba_Motion,OFF
1234,2010-11-04 09:53:38.524465,M020,Aruba_Motion,OFF
1235,2010-11-04 09:53:41.385512,M012,Aruba_Motion,OFF
1236,2010-11-04 09:53:57.341285,M012,Aruba_Motion,ON
1237,2010-11-04 09:53:59.440480,M020,Aruba_Motion,ON
1238,2010-11-04 09:53:59.834667,M013,Aruba_Motion,ON
1239,2010-11-04 09:54:01.976345,M012,Aruba_Motion,OFF
1240,2010-11-04 09:54:02.045054,M013,Aruba_Motion,OFF
1241,2010-11-04 09:54:04.264088,M020,Aruba_Motion,OFF
1242,2010-11-04 09:54:07.432335,M020,Aruba_Motion,ON
1243,2010-11-04 09:54:10.808500,M020,Aruba_Motion,OFF
1244,2010-11-04 09:54:11.852497,M020,Aruba_Motion,ON
1245,2010-11-04 09:54:13.970039,M021,Aruba_Motion,ON
1246,2010-11-04 09:54:14.944977,M020,Aruba_Motion,OFF
1247,2010-11-04 09:54:15.504885,M021,Aruba_Motion,OFF
1248,2010-11-04 09:54:15.882280,M022,Aruba_Motion,ON
1249,2010-11-04 09:54:20.253218,M022,Aruba_Motion,OFF
1250,2010-11-04 09:54:24.490570,M022,Aruba_Motion,ON
1251,2010-11-04 09:54:32.114115,M022,Aruba_Motion,OFF
1252,2010-11-04 09:54:35.454216,M021,Aruba_Motion,ON
1253,2010-11-04 09:54:37.314599,M021,Aruba_Motion,OFF
1254,2010-11-04 09:54:39.261913,M021,Aruba_Motion,ON
1255,2010-11-04 09:54:41.352130,M021,Aruba_Motion,OFF
1256,2010-11-04 09:54:45.792305,M021,Aruba_Motion,ON
1257,2010-11-04 09:54:52.150486,M021,Aruba_Motion,OFF
1258,2010-11-04 09:54:55.942304,M020,Aruba_Motion,ON
1259,2010-11-04 09:54:56.347921,M021,Aruba_Motion,ON
1260,2010-11-04 09:54:58.191970,M020,Aruba_Motion,OFF
1261,2010-11-04 09:54:58.753743,M018,Aruba_Motion,ON
1262,2010-11-04 09:54:59.315665,M019,Aruba_Motion,ON
1263,2010-11-04 09:55:00.886458,M015,Aruba_Motion,ON
1264,2010-11-04 09:55:00.955536,M021,Aruba_Motion,OFF
1265,2010-11-04 09:55:01.405193,M018,Aruba_Motion,OFF
1266,2010-11-04 09:55:04.163987,M015,Aruba_Motion,OFF
1267,2010-11-04 09:55:06.258955,M019,Aruba_Motion,OFF
1268,2010-11-04 09:55:06.816795,M015,Aruba_Motion,ON
1269,2010-11-04 09:55:07.183680,M019,Aruba_Motion,ON
1270,2010-11-04 09:55:10.642461,M019,Aruba_Motion,OFF
1271,2010-11-04 09:55:11.834113,M015,Aruba_Motion,OFF
1272,2010-11-04 09:55:17.240940,M015,Aruba_Motion,ON
1273,2010-11-04 09:55:17.384214,M019,Aruba_Motion,ON
1274,2010-11-04 09:55:21.483728,M019,Aruba_Motion,OFF
1275,2010-11-04 09:55:21.867662,M019,Aruba_Motion,ON
1276,2010-11-04 09:55:22.413219,M015,Aruba_Motion,OFF
1277,2010-11-04 09:55:25.838495,M018,Aruba_Motion,ON
1278,2010-11-04 09:55:26.291339,M019,Aruba_Motion,OFF
1279,2010-11-04 09:55:26.957521,M014,Aruba_Motion,ON
1280,2010-11-04 09:55:29.445497,M018,Aruba_Motion,OFF
1281,2010-11-04 09:55:30.855528,M014,Aruba_Motion,OFF
1282,2010-11-04 09:55:31.421480,M014,Aruba_Motion,ON
1283,2010-11-04 09:55:38.794330,M018,Aruba_Motion,ON
1284,2010-11-04 09:55:39.853358,M014,Aruba_Motion,OFF
1285,2010-11-04 09:55:40.411556,M019,Aruba_Motion,ON
1286,2010-11-04 09:55:43.074698,M019,Aruba_Motion,OFF
1287,2010-11-04 09:55:43.642093,M019,Aruba_Motion,ON
1288,2010-11-04 09:55:45.294962,M018,Aruba_Motion,OFF
1289,2010-11-04 09:55:46.052113,M019,Aruba_Motion,OFF
1290,2010-11-04 09:55:59.660835,M019,Aruba_Motion,ON
1291,2010-11-04 09:56:01.975863,M016,Aruba_Motion,ON
1292,2010-11-04 09:56:06.746608,M019,Aruba_Motion,OFF
1293,2010-11-04 09:56:07.118592,M016,Aruba_Motion,OFF
1294,2010-11-04 09:56:08.273920,M019,Aruba_Motion,ON
1295,2010-11-04 09:56:11.832304,M016,Aruba_Motion,ON
1296,2010-11-04 09:56:12.606709,M019,Aruba_Motion,OFF
1297,2010-11-04 09:56:13.445954,M019,Aruba_Motion,ON
1298,2010-11-04 09:56:15.282711,M016,Aruba_Motion,OFF
1299,2010-11-04 09:56:18.372459,M018,Aruba_Motion,ON
1300,2010-11-04 09:56:19.400038,M019,Aruba_Motion,OFF
1301,2010-11-04 09:56:20.380307,M014,Aruba_Motion,ON
1302,2010-11-04 09:56:20.923309,M018,Aruba_Motion,OFF
1303,2010-11-04 09:56:22.785482,M018,Aruba_Motion,ON
1304,2010-11-04 09:56:23.801652,M017,Aruba_Motion,ON
1305,2010-11-04 09:56:24.630670,M014,Aruba_Motion,OFF
1306,2010-11-04 09:56:26.467399,M019,Aruba_Motion,ON
1307,2010-11-04 09:56:27.334395,M018,Aruba_Motion,OFF
1308,2010-11-04 09:56:30.537493,T005,Aruba_Temp,27
1309,2010-11-04 09:56:30.622529,T003,Aruba_Temp,26
1310,2010-11-04 09:56:30.716699,T002,Aruba_Temp,26
1311,2010-11-04 09:56:30.800699,T004,Aruba_Temp,25
1312,2010-11-04 09:56:31.547365,M017,Aruba_Motion,OFF
1313,2010-11-04 09:56:31.728133,M019,Aruba_Motion,OFF
1314,2010-11-04 09:56:34.362031,M018,Aruba_Motion,ON
1315,2010-11-04 09:56:37.729204,M020,Aruba_Motion,ON
1316,2010-11-04 09:56:38.776094,M018,Aruba_Motion,OFF
1317,2010-11-04 09:56:40.172391,M020,Aruba_Motion,OFF
1318,2010-11-04 09:56:41.831135,M014,Aruba_Motion,ON
1319,2010-11-04 09:56:56.043362,M014,Aruba_Motion,OFF
1320,2010-11-04 09:57:15.209217,M014,Aruba_Motion,ON
1321,2010-11-04 09:57:16.412611,M014,Aruba_Motion,OFF
1322,2010-11-04 09:57:17.419596,M014,Aruba_Motion,ON
1323,2010-11-04 09:57:19.960023,M014,Aruba_Motion,OFF
1324,2010-11-04 09:57:24.413363,M014,Aruba_Motion,ON
1325,2010-11-04 09:57:26.743422,M014,Aruba_Motion,OFF
1326,2010-11-04 09:57:35.234189,M014,Aruba_Motion,ON
1327,2010-11-04 09:57:38.160992,M014,Aruba_Motion,OFF
1328,2010-11-04 09:57:43.907234,M014,Aruba_Motion,ON
1329,2010-11-04 09:57:46.022265,M014,Aruba_Motion,OFF
1330,2010-11-04 09:57:47.891548,M014,Aruba_Motion,ON
1331,2010-11-04 09:58:01.596174,M014,Aruba_Motion,OFF
1332,2010-11-04 09:58:02.158594,M014,Aruba_Motion,ON
1333,2010-11-04 09:58:06.373582,M014,Aruba_Motion,OFF
1334,2010-11-04 09:58:17.179591,M014,Aruba_Motion,ON
1335,2010-11-04 09:58:21.809752,M014,Aruba_Motion,OFF
1336,2010-11-04 09:58:50.485323,M014,Aruba_Motion,ON
1337,2010-11-04 09:58:52.613184,M014,Aruba_Motion,OFF
1338,2010-11-04 09:59:03.450762,M014,Aruba_Motion,ON
1339,2010-11-04 09:59:04.438334,M014,Aruba_Motion,OFF
1340,2010-11-04 09:59:11.414506,M014,Aruba_Motion,ON
1341,2010-11-04 09:59:12.398926,M020,Aruba_Motion,ON
1342,2010-11-04 09:59:13.434440,M013,Aruba_Motion,ON
1343,2010-11-04 09:59:14.608940,M014,Aruba_Motion,OFF
1344,2010-11-04 09:59:16.654716,M013,Aruba_Motion,OFF
1345,2010-11-04 09:59:17.042732,M020,Aruba_Motion,OFF
1346,2010-11-04 09:59:19.074892,M020,Aruba_Motion,ON
1347,2010-11-04 09:59:20.977142,M020,Aruba_Motion,OFF
1348,2010-11-04 09:59:28.165580,M013,Aruba_Motion,ON
1349,2010-11-04 09:59:29.872837,M014,Aruba_Motion,ON
1350,2010-11-04 09:59:30.838508,M020,Aruba_Motion,ON
1351,2010-11-04 09:59:32.384106,M008,Aruba_Motion,ON
1352,2010-11-04 09:59:32.455804,M013,Aruba_Motion,OFF
1353,2010-11-04 09:59:32.907680,M006,Aruba_Motion,ON
1354,2010-11-04 09:59:33.363762,M014,Aruba_Motion,OFF
1355,2010-11-04 09:59:35.280189,M006,Aruba_Motion,OFF
1356,2010-11-04 09:59:35.349502,M008,Aruba_Motion,OFF
1357,2010-11-04 09:59:35.443573,M007,Aruba_Motion,ON
1358,2010-11-04 09:59:35.516084,M020,Aruba_Motion,OFF
1359,2010-11-04 09:59:37.868045,M006,Aruba_Motion,ON
1360,2010-11-04 09:59:37.949871,M007,Aruba_Motion,OFF
1361,2010-11-04 09:59:38.032486,M020,Aruba_Motion,ON
1362,2010-11-04 09:59:38.653049,M008,Aruba_Motion,ON
1363,2010-11-04 09:59:39.049029,M006,Aruba_Motion,OFF
1364,2010-11-04 09:59:39.590992,M008,Aruba_Motion,OFF
1365,2010-11-04 09:59:43.028872,M020,Aruba_Motion,OFF
1366,2010-11-04 09:59:47.894921,M014,Aruba_Motion,ON
1367,2010-11-04 09:59:50.865100,M014,Aruba_Motion,OFF
1368,2010-11-04 09:59:58.728429,M014,Aruba_Motion,ON
1369,2010-11-04 10:00:02.644273,M014,Aruba_Motion,OFF
1370,2010-11-04 10:00:14.045084,M014,Aruba_Motion,ON
1371,2010-11-04 10:00:16.246991,M014,Aruba_Motion,OFF
1372,2010-11-04 10:00:16.632403,M014,Aruba_Motion,ON
1373,2010-11-04 10:00:17.881475,M013,Aruba_Motion,ON
1374,2010-11-04 10:00:17.953959,M020,Aruba_Motion,ON
1375,2010-11-04 10:00:19.070641,M020,Aruba_Motion,OFF
1376,2010-11-04 10:00:19.597517,M014,Aruba_Motion,OFF
1377,2010-11-04 10:00:19.761101,M013,Aruba_Motion,OFF
1378,2010-11-04 10:00:38.163641,M020,Aruba_Motion,ON
1379,2010-11-04 10:00:40.176549,M013,Aruba_Motion,ON
1380,2010-11-04 10:00:40.245634,M020,Aruba_Motion,OFF
1381,2010-11-04 10:00:40.684967,M020,Aruba_Motion,ON
1382,2010-11-04 10:00:42.124096,M014,Aruba_Motion,ON
1383,2010-11-04 10:00:43.314107,M014,Aruba_Motion,OFF
1384,2010-11-04 10:00:44.146789,M014,Aruba_Motion,ON
1385,2010-11-04 10:00:44.289292,M013,Aruba_Motion,OFF
1386,2010-11-04 10:00:44.448030,M020,Aruba_Motion,OFF
1387,2010-11-04 10:00:49.720124,M014,Aruba_Motion,OFF
1388,2010-11-04 10:01:07.803224,M014,Aruba_Motion,ON
1389,2010-11-04 10:01:11.509518,M014,Aruba_Motion,OFF
1390,2010-11-04 10:01:15.549223,M014,Aruba_Motion,ON
1391,2010-11-04 10:01:19.799506,M014,Aruba_Motion,OFF
1392,2010-11-04 10:01:20.189751,M014,Aruba_Motion,ON
1393,2010-11-04 10:01:21.372422,M014,Aruba_Motion,OFF
1394,2010-11-04 10:01:33.821227,T001,Aruba_Temp,23
1395,2010-11-04 10:01:33.906249,T005,Aruba_Temp,26.5
1396,2010-11-04 10:01:34.041298,T003,Aruba_Temp,25.5
1397,2010-11-04 10:01:34.200020,T002,Aruba_Temp,25.5
1398,2010-11-04 10:01:34.338960,T004,Aruba_Temp,24.5
1399,2010-11-04 10:01:44.714378,M014,Aruba_Motion,ON
1400,2010-11-04 10:01:51.287504,M014,Aruba_Motion,OFF
1401,2010-11-04 10:01:52.261845,M014,Aruba_Motion,ON
1402,2010-11-04 10:01:56.436136,M014,Aruba_Motion,OFF
1403,2010-11-04 10:01:58.535004,M014,Aruba_Motion,ON
1404,2010-11-04 10:02:00.640449,M014,Aruba_Motion,OFF
1405,2010-11-04 10:02:12.551403,M014,Aruba_Motion,ON
1406,2010-11-04 10:02:15.521055,M014,Aruba_Motion,OFF
1407,2010-11-04 10:02:19.111481,M014,Aruba_Motion,ON
1408,2010-11-04 10:02:21.444769,M014,Aruba_Motion,OFF
1409,2010-11-04 10:02:30.162825,M014,Aruba_Motion,ON
1410,2010-11-04 10:02:31.832134,M014,Aruba_Motion,OFF
1411,2010-11-04 10:02:39.483265,M014,Aruba_Motion,ON
1412,2010-11-04 10:02:43.486008,M014,Aruba_Motion,OFF
1413,2010-11-04 10:02:46.866804,M014,Aruba_Motion,ON
1414,2010-11-04 10:02:48.972200,M014,Aruba_Motion,OFF
1415,2010-11-04 10:03:17.076067,M020,Aruba_Motion,ON
1416,2010-11-04 10:03:17.462048,M014,Aruba_Motion,ON
1417,2010-11-04 10:03:18.631607,M020,Aruba_Motion,OFF
1418,2010-11-04 10:03:19.856090,M020,Aruba_Motion,ON
1419,2010-11-04 10:03:21.966597,M018,Aruba_Motion,ON
1420,2010-11-04 10:03:22.532394,M020,Aruba_Motion,OFF
1421,2010-11-04 10:03:22.912294,M014,Aruba_Motion,OFF
1422,2010-11-04 10:03:24.294383,M017,Aruba_Motion,ON
1423,2010-11-04 10:03:29.143899,M018,Aruba_Motion,OFF
1424,2010-11-04 10:03:32.515345,M017,Aruba_Motion,OFF
1425,2010-11-04 10:03:33.985170,M017,Aruba_Motion,ON
1426,2010-11-04 10:03:41.221196,M017,Aruba_Motion,OFF
1427,2010-11-04 10:03:43.738212,M017,Aruba_Motion,ON
1428,2010-11-04 10:03:46.068480,M019,Aruba_Motion,ON
1429,2010-11-04 10:03:48.174334,M019,Aruba_Motion,OFF
1430,2010-11-04 10:03:52.009251,M017,Aruba_Motion,OFF
1431,2010-11-04 10:03:57.524995,M017,Aruba_Motion,ON
1432,2010-11-04 10:03:59.839749,M018,Aruba_Motion,ON
1433,2010-11-04 10:04:03.005262,M017,Aruba_Motion,OFF
1434,2010-11-04 10:04:05.525202,M019,Aruba_Motion,ON
1435,2010-11-04 10:04:06.897207,M015,Aruba_Motion,ON
1436,2010-11-04 10:04:06.977249,M019,Aruba_Motion,OFF
1437,2010-11-04 10:04:07.424981,M019,Aruba_Motion,ON
1438,2010-11-04 10:04:09.952062,M018,Aruba_Motion,OFF
1439,2010-11-04 10:04:13.762153,M015,Aruba_Motion,OFF
1440,2010-11-04 10:04:14.321354,M019,Aruba_Motion,OFF
1441,2010-11-04 10:04:16.153382,M019,Aruba_Motion,ON
1442,2010-11-04 10:04:17.148241,M019,Aruba_Motion,OFF
1443,2010-11-04 10:04:21.131546,M018,Aruba_Motion,ON
1444,2010-11-04 10:04:23.975166,M021,Aruba_Motion,ON
1445,2010-11-04 10:04:24.819419,M020,Aruba_Motion,ON
1446,2010-11-04 10:04:25.703907,M008,Aruba_Motion,ON
1447,2010-11-04 10:04:25.772378,M018,Aruba_Motion,OFF
1448,2010-11-04 10:04:26.313551,M006,Aruba_Motion,ON
1449,2010-11-04 10:04:26.703745,M021,Aruba_Motion,OFF
1450,2010-11-04 10:04:27.731132,M006,Aruba_Motion,OFF
1451,2010-11-04 10:04:27.925344,M008,Aruba_Motion,OFF
1452,2010-11-04 10:04:28.088592,M020,Aruba_Motion,OFF
1453,2010-11-04 10:04:29.478332,M007,Aruba_Motion,ON
1454,2010-11-04 10:04:30.372158,M006,Aruba_Motion,ON
1455,2010-11-04 10:04:30.925277,M007,Aruba_Motion,OFF
1456,2010-11-04 10:04:32.777603,M003,Aruba_Motion,ON
1457,2010-11-04 10:04:33.949926,M006,Aruba_Motion,OFF
1458,2010-11-04 10:04:34.738407,M007,Aruba_Motion,ON
1459,2010-11-04 10:04:36.655790,M003,Aruba_Motion,OFF
1460,2010-11-04 10:04:37.044349,M003,Aruba_Motion,ON
1461,2010-11-04 10:04:38.184636,M007,Aruba_Motion,OFF
1462,2010-11-04 10:04:38.950141,M003,Aruba_Motion,OFF
1463,2010-11-04 10:04:39.516547,M003,Aruba_Motion,ON
1464,2010-11-04 10:04:41.591138,M003,Aruba_Motion,OFF
1465,2010-11-04 10:04:44.918340,M007,Aruba_Motion,ON
1466,2010-11-04 10:04:45.060479,M003,Aruba_Motion,ON
1467,2010-11-04 10:04:46.645895,M003,Aruba_Motion,OFF
1468,2010-11-04 10:04:47.670023,M007,Aruba_Motion,OFF
1469,2010-11-04 10:04:56.019833,M007,Aruba_Motion,ON
1470,2010-11-04 10:04:57.007221,M007,Aruba_Motion,OFF
1471,2010-11-04 10:04:58.037326,M003,Aruba_Motion,ON
1472,2010-11-04 10:05:01.842963,M007,Aruba_Motion,ON
1473,2010-11-04 10:05:02.210636,M003,Aruba_Motion,OFF
1474,2010-11-04 10:05:03.146362,M007,Aruba_Motion,OFF
1475,2010-11-04 10:05:03.694943,M007,Aruba_Motion,ON
1476,2010-11-04 10:05:05.520588,M007,Aruba_Motion,OFF
1477,2010-11-04 10:05:11.663826,M007,Aruba_Motion,ON
